locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJHCLFJP_02220	CDS	438				hypothetical protein
GJHCLFJP_02221	gene	303	mrpF			
GJHCLFJP_02221	CDS	303	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
GJHCLFJP_02222	gene	483	mrpE			
GJHCLFJP_02222	CDS	483	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
GJHCLFJP_02223	gene	1497	mnhD1_2			
GJHCLFJP_02223	CDS	1497	mnhD1_2		COG0651	Na(+)/H(+) antiporter subunit D1
GJHCLFJP_02224	gene	345	mrpC			
GJHCLFJP_02224	CDS	345	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
GJHCLFJP_02225	gene	426	mrpB			
GJHCLFJP_02225	CDS	426	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
GJHCLFJP_02226	gene	2403	mrpA			
GJHCLFJP_02226	CDS	2403	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
GJHCLFJP_02227	gene	561	xerD_3			
GJHCLFJP_02227	CDS	561	xerD_3			Tyrosine recombinase XerD
GJHCLFJP_02228	gene	204				
GJHCLFJP_02228	CDS	204				hypothetical protein
GJHCLFJP_02229	gene	225				
GJHCLFJP_02229	CDS	225				hypothetical protein
GJHCLFJP_02230	gene	930				
GJHCLFJP_02230	CDS	930				hypothetical protein
GJHCLFJP_02231	gene	375	sarA			
GJHCLFJP_02231	CDS	375	sarA			Transcriptional regulator SarA
GJHCLFJP_02232	gene	789	pip			
GJHCLFJP_02232	CDS	789	pip	3.4.11.5		Proline iminopeptidase
GJHCLFJP_02233	gene	717				
GJHCLFJP_02233	CDS	717				hypothetical protein
GJHCLFJP_02234	gene	507				
GJHCLFJP_02234	CDS	507				hypothetical protein
GJHCLFJP_02235	gene	801	rutD			
GJHCLFJP_02235	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
GJHCLFJP_02236	gene	720	hdl IVa			
GJHCLFJP_02236	CDS	720	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
GJHCLFJP_02237	gene	987				
GJHCLFJP_02237	CDS	987			COG0609	putative ABC transporter permease protein
GJHCLFJP_02238	gene	888	btuF			
GJHCLFJP_02238	CDS	888	btuF		COG0614	Vitamin B12-binding protein
GJHCLFJP_02239	gene	636	nth_2			
GJHCLFJP_02239	CDS	636	nth_2	4.2.99.18		Endonuclease III
GJHCLFJP_02240	gene	1662	argS			
GJHCLFJP_02240	CDS	1662	argS	6.1.1.19		Arginine--tRNA ligase
GJHCLFJP_02241	gene	417	ywiB			
GJHCLFJP_02241	CDS	417	ywiB		COG4506	putative beta-barrel protein YwiB
GJHCLFJP_02242	gene	108				
GJHCLFJP_02242	CDS	108				hypothetical protein
GJHCLFJP_02243	gene	1011	adh			
GJHCLFJP_02243	CDS	1011	adh	1.1.1.1		Alcohol dehydrogenase
GJHCLFJP_02244	gene	507				
GJHCLFJP_02244	CDS	507				hypothetical protein
GJHCLFJP_02245	gene	1296				
GJHCLFJP_02245	CDS	1296				hypothetical protein
GJHCLFJP_02246	gene	477				
GJHCLFJP_02246	CDS	477				hypothetical protein
GJHCLFJP_02247	gene	537	ywqN			
GJHCLFJP_02247	CDS	537	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
GJHCLFJP_02248	gene	939	iolS			
GJHCLFJP_02248	CDS	939	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
GJHCLFJP_02249	gene	627				
GJHCLFJP_02249	CDS	627				hypothetical protein
GJHCLFJP_02250	gene	246				
GJHCLFJP_02250	CDS	246				hypothetical protein
GJHCLFJP_02251	gene	636				
GJHCLFJP_02251	CDS	636				hypothetical protein
GJHCLFJP_02252	gene	420	fosB			
GJHCLFJP_02252	CDS	420	fosB	2.5.1.-		Metallothiol transferase FosB
GJHCLFJP_02253	gene	936	hutG			
GJHCLFJP_02253	CDS	936	hutG	3.5.3.8		Formimidoylglutamase
GJHCLFJP_02254	gene	1260	lyrA			
GJHCLFJP_02254	CDS	1260	lyrA			Lysostaphin resistance protein A
GJHCLFJP_02255	gene	687	rpiA			
GJHCLFJP_02255	CDS	687	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GJHCLFJP_02256	gene	654	yiiM			
GJHCLFJP_02256	CDS	654	yiiM		COG2258	Protein YiiM
GJHCLFJP_02257	gene	1020	mro			
GJHCLFJP_02257	CDS	1020	mro	5.1.3.3	COG2017	Aldose 1-epimerase
GJHCLFJP_02258	gene	327				
GJHCLFJP_02258	CDS	327				hypothetical protein
GJHCLFJP_02259	gene	1233	yhaP			
GJHCLFJP_02259	CDS	1233	yhaP		COG1668	putative protein YhaP
GJHCLFJP_02260	gene	900	lnrL_2			
GJHCLFJP_02260	CDS	900	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GJHCLFJP_02261	gene	648				
GJHCLFJP_02261	CDS	648				hypothetical protein
GJHCLFJP_02262	gene	609				
GJHCLFJP_02262	CDS	609		3.2.2.-		Putative 3-methyladenine DNA glycosylase
GJHCLFJP_02263	gene	1209	gltS			
GJHCLFJP_02263	CDS	1209	gltS		COG0786	Sodium/glutamate symporter
GJHCLFJP_02264	gene	1050	fni			
GJHCLFJP_02264	CDS	1050	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
GJHCLFJP_02265	gene	948	zntB			
GJHCLFJP_02265	CDS	948	zntB			Zinc transport protein ZntB
GJHCLFJP_02266	gene	492				
GJHCLFJP_02266	CDS	492				hypothetical protein
GJHCLFJP_02267	gene	420				
GJHCLFJP_02267	CDS	420				hypothetical protein
GJHCLFJP_02268	gene	921				
GJHCLFJP_02268	CDS	921				hypothetical protein
GJHCLFJP_02269	gene	639				
GJHCLFJP_02269	CDS	639				hypothetical protein
GJHCLFJP_02270	gene	1932	mdtD			
GJHCLFJP_02270	CDS	1932	mdtD			Putative multidrug resistance protein MdtD
GJHCLFJP_02271	gene	648	aaeA			
GJHCLFJP_02271	CDS	648	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
GJHCLFJP_02272	gene	552				
GJHCLFJP_02272	CDS	552				hypothetical protein
GJHCLFJP_02273	gene	1209	bcr_2			
GJHCLFJP_02273	CDS	1209	bcr_2			Bicyclomycin resistance protein
GJHCLFJP_02274	gene	1383	tcaA_1			
GJHCLFJP_02274	CDS	1383	tcaA_1			Membrane-associated protein TcaA
GJHCLFJP_02275	gene	456	tcaR			
GJHCLFJP_02275	CDS	456	tcaR			HTH-type transcriptional regulator TcaR
GJHCLFJP_02276	gene	969				
GJHCLFJP_02276	CDS	969				hypothetical protein
GJHCLFJP_02277	gene	627				
GJHCLFJP_02277	CDS	627				hypothetical protein
GJHCLFJP_02278	gene	1260				
GJHCLFJP_02278	CDS	1260				hypothetical protein
GJHCLFJP_02279	gene	744	MroQ			
GJHCLFJP_02279	CDS	744	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
GJHCLFJP_02280	gene	285	groS			
GJHCLFJP_02280	CDS	285	groS		COG0234	10 kDa chaperonin
GJHCLFJP_02281	gene	1617	groL			
GJHCLFJP_02281	CDS	1617	groL			60 kDa chaperonin
GJHCLFJP_02282	gene	591				
GJHCLFJP_02282	CDS	591				hypothetical protein
GJHCLFJP_02283	gene	342				
GJHCLFJP_02283	CDS	342				hypothetical protein
GJHCLFJP_02284	gene	444				
GJHCLFJP_02284	CDS	444				hypothetical protein
GJHCLFJP_02285	gene	1308	ktrB_2			
GJHCLFJP_02285	CDS	1308	ktrB_2		COG0168	Ktr system potassium uptake protein B
GJHCLFJP_02286	gene	912	fhuD_2			
GJHCLFJP_02286	CDS	912	fhuD_2		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
GJHCLFJP_02287	gene	846				
GJHCLFJP_02287	CDS	846				hypothetical protein
GJHCLFJP_02288	gene	1224	dapE			
GJHCLFJP_02288	CDS	1224	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
GJHCLFJP_02289	gene	1056				
GJHCLFJP_02289	CDS	1056				putative leukocidin-like protein 2
GJHCLFJP_02290	gene	1017				
GJHCLFJP_02290	CDS	1017				putative leukocidin-like protein 1
GJHCLFJP_02291	gene	825	hlb_2			
GJHCLFJP_02291	CDS	825	hlb_2	3.1.4.3		Phospholipase C
GJHCLFJP_02292	gene	1038	xerC_3			
GJHCLFJP_02292	CDS	1038	xerC_3			Tyrosine recombinase XerC
GJHCLFJP_02293	gene	615				
GJHCLFJP_02293	CDS	615				hypothetical protein
GJHCLFJP_02294	gene	126				
GJHCLFJP_02294	CDS	126				hypothetical protein
GJHCLFJP_02295	gene	183				
GJHCLFJP_02295	CDS	183				hypothetical protein
GJHCLFJP_02296	gene	771	lexA_2			
GJHCLFJP_02296	CDS	771	lexA_2	3.4.21.88		LexA repressor
GJHCLFJP_02297	gene	225				
GJHCLFJP_02297	CDS	225				hypothetical protein
GJHCLFJP_02298	gene	261				
GJHCLFJP_02298	CDS	261				hypothetical protein
GJHCLFJP_02299	gene	540				
GJHCLFJP_02299	CDS	540				hypothetical protein
GJHCLFJP_02300	gene	720	splF			
GJHCLFJP_02300	CDS	720	splF	3.4.21.-	COG3591	Serine protease SplF
GJHCLFJP_02301	gene	717	splE			
GJHCLFJP_02301	CDS	717	splE	3.4.21.-	COG3591	Serine protease SplE
GJHCLFJP_02302	gene	720	splD			
GJHCLFJP_02302	CDS	720	splD	3.4.21.-	COG3591	Serine protease SplD
GJHCLFJP_02303	gene	720	splC			
GJHCLFJP_02303	CDS	720	splC	3.4.21.-	COG3591	Serine protease SplC
GJHCLFJP_02304	gene	723	splB			
GJHCLFJP_02304	CDS	723	splB	3.4.21.-	COG3591	Serine protease SplB
GJHCLFJP_02305	gene	708	splA			
GJHCLFJP_02305	CDS	708	splA	3.4.21.-	COG3591	Serine protease SplA
GJHCLFJP_02306	gene	567				
GJHCLFJP_02306	CDS	567				hypothetical protein
GJHCLFJP_02307	gene	699				
GJHCLFJP_02307	CDS	699				hypothetical protein
GJHCLFJP_02308	gene	762				
GJHCLFJP_02308	CDS	762				hypothetical protein
GJHCLFJP_02309	gene	693	bcrA_3			
GJHCLFJP_02309	CDS	693	bcrA_3			Bacitracin transport ATP-binding protein BcrA
GJHCLFJP_02310	gene	1374				
GJHCLFJP_02310	CDS	1374				hypothetical protein
GJHCLFJP_02311	gene	519	epiD			
GJHCLFJP_02311	CDS	519	epiD	4.1.1.-		Epidermin decarboxylase
GJHCLFJP_02312	gene	1245	nisC			
GJHCLFJP_02312	CDS	1245	nisC			Nisin biosynthesis protein NisC
GJHCLFJP_02313	gene	1743				
GJHCLFJP_02313	CDS	1743				hypothetical protein
GJHCLFJP_02314	gene	144	gdmA			
GJHCLFJP_02314	CDS	144	gdmA			Lantibiotic gallidermin
GJHCLFJP_02315	gene	984	lukDv			
GJHCLFJP_02315	CDS	984	lukDv			Leucotoxin LukDv
GJHCLFJP_02316	gene	936	lukEv			
GJHCLFJP_02316	CDS	936	lukEv			Leucotoxin LukEv
GJHCLFJP_02317	gene	456				
GJHCLFJP_02317	CDS	456				hypothetical protein
GJHCLFJP_02318	gene	789				
GJHCLFJP_02318	CDS	789				hypothetical protein
GJHCLFJP_02319	gene	89				
GJHCLFJP_02319	tRNA	89				tRNA-Ser(gga)
GJHCLFJP_02320	gene	702	walR			
GJHCLFJP_02320	CDS	702	walR		COG0745	Transcriptional regulatory protein WalR
GJHCLFJP_02321	gene	1827	walK			
GJHCLFJP_02321	CDS	1827	walK	2.7.13.3		Sensor protein kinase WalK
GJHCLFJP_02322	gene	1335				
GJHCLFJP_02322	CDS	1335				hypothetical protein
GJHCLFJP_02323	gene	789	yycI			
GJHCLFJP_02323	CDS	789	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
GJHCLFJP_02324	gene	792	yycJ			
GJHCLFJP_02324	CDS	792	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
GJHCLFJP_02325	gene	2319				
GJHCLFJP_02325	CDS	2319				hypothetical protein
GJHCLFJP_02326	gene	480	rlmH			
GJHCLFJP_02326	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
GJHCLFJP_02327	gene	306				
GJHCLFJP_02327	CDS	306				hypothetical protein
GJHCLFJP_02328	gene	864				
GJHCLFJP_02328	CDS	864				hypothetical protein
GJHCLFJP_02329	gene	1476				
GJHCLFJP_02329	CDS	1476				hypothetical protein
GJHCLFJP_02330	gene	1101				
GJHCLFJP_02330	CDS	1101				hypothetical protein
GJHCLFJP_02331	gene	372				
GJHCLFJP_02331	CDS	372				hypothetical protein
GJHCLFJP_02332	gene	1644				
GJHCLFJP_02332	CDS	1644				hypothetical protein
GJHCLFJP_02333	gene	117				
GJHCLFJP_02333	CDS	117				hypothetical protein
GJHCLFJP_02334	gene	1680				
GJHCLFJP_02334	CDS	1680				hypothetical protein
GJHCLFJP_02335	gene	339				
GJHCLFJP_02335	CDS	339				hypothetical protein
GJHCLFJP_02336	gene	90				
GJHCLFJP_02336	CDS	90				hypothetical protein
GJHCLFJP_02337	gene	312				
GJHCLFJP_02337	CDS	312				hypothetical protein
GJHCLFJP_02338	gene	507				
GJHCLFJP_02338	CDS	507				hypothetical protein
GJHCLFJP_02339	gene	519	apt			
GJHCLFJP_02339	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
GJHCLFJP_02340	gene	2274				
GJHCLFJP_02340	CDS	2274				hypothetical protein
GJHCLFJP_02341	gene	2280	secDF			
GJHCLFJP_02341	CDS	2280	secDF		COG0341	Protein translocase subunit SecDF
GJHCLFJP_02342	gene	261	yajC			
GJHCLFJP_02342	CDS	261	yajC		COG1862	Sec translocon accessory complex subunit YajC
GJHCLFJP_02343	gene	1140	tgt			
GJHCLFJP_02343	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
GJHCLFJP_02344	gene	1026	queA			
GJHCLFJP_02344	CDS	1026	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GJHCLFJP_02345	gene	1005	ruvB_1			
GJHCLFJP_02345	CDS	1005	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
GJHCLFJP_02346	gene	603	ruvA			
GJHCLFJP_02346	CDS	603	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GJHCLFJP_02347	gene	459				
GJHCLFJP_02347	CDS	459				hypothetical protein
GJHCLFJP_02348	gene	1293	obg			
GJHCLFJP_02348	CDS	1293	obg	3.6.5.-		GTPase Obg
GJHCLFJP_02349	gene	285	rpmA			
GJHCLFJP_02349	CDS	285	rpmA			50S ribosomal protein L27
GJHCLFJP_02350	gene	321				
GJHCLFJP_02350	CDS	321				hypothetical protein
GJHCLFJP_02351	gene	309	rplU			
GJHCLFJP_02351	CDS	309	rplU			50S ribosomal protein L21
GJHCLFJP_02352	gene	531				
GJHCLFJP_02352	CDS	531				hypothetical protein
GJHCLFJP_02353	gene	843	mreC			
GJHCLFJP_02353	CDS	843	mreC		COG1792	Cell shape-determining protein MreC
GJHCLFJP_02354	gene	474				
GJHCLFJP_02354	CDS	474				hypothetical protein
GJHCLFJP_02355	gene	285				
GJHCLFJP_02355	CDS	285				hypothetical protein
GJHCLFJP_02356	gene	663	COQ5_2			
GJHCLFJP_02356	CDS	663	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GJHCLFJP_02357	gene	732	ermA1			
GJHCLFJP_02357	CDS	732	ermA1	2.1.1.184		rRNA adenine N-6-methyltransferase
GJHCLFJP_02358	gene	393	ant1_1			
GJHCLFJP_02358	CDS	393	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
GJHCLFJP_02359	gene	300	ant1_2			
GJHCLFJP_02359	CDS	300	ant1_2	2.7.7.47		Streptomycin 3''-adenylyltransferase
GJHCLFJP_02360	gene	1065	salA			
GJHCLFJP_02360	CDS	1065	salA		COG0489	Iron-sulfur cluster carrier protein
GJHCLFJP_02361	gene	1443	farB_3			
GJHCLFJP_02361	CDS	1443	farB_3			Fatty acid resistance protein FarB
GJHCLFJP_02362	gene	468	sepA			
GJHCLFJP_02362	CDS	468	sepA			Multidrug resistance efflux pump SepA
GJHCLFJP_02363	gene	1344	sdrM			
GJHCLFJP_02363	CDS	1344	sdrM			Multidrug efflux pump SdrM
GJHCLFJP_02364	gene	687				
GJHCLFJP_02364	CDS	687				hypothetical protein
GJHCLFJP_02365	gene	1188				
GJHCLFJP_02365	CDS	1188		2.7.7.-		putative uridylyltransferase
GJHCLFJP_02366	gene	516	ydjM			
GJHCLFJP_02366	CDS	516	ydjM		COG1988	Inner membrane protein YdjM
GJHCLFJP_02367	gene	261				
GJHCLFJP_02367	CDS	261				hypothetical protein
GJHCLFJP_02368	gene	1371				
GJHCLFJP_02368	CDS	1371				hypothetical protein
GJHCLFJP_02369	gene	969	fecD			
GJHCLFJP_02369	CDS	969	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
GJHCLFJP_02370	gene	1032	yfiZ_2			
GJHCLFJP_02370	CDS	1032	yfiZ_2		COG0609	putative siderophore transport system permease protein YfiZ
GJHCLFJP_02371	gene	984	yfmC_2			
GJHCLFJP_02371	CDS	984	yfmC_2		COG4594	Fe(3+)-citrate-binding protein YfmC
GJHCLFJP_02372	gene	1071	orr			
GJHCLFJP_02372	CDS	1071	orr	5.1.1.12	COG3457	Ornithine racemase
GJHCLFJP_02373	gene	1758				
GJHCLFJP_02373	CDS	1758				hypothetical protein
GJHCLFJP_02374	gene	1194				
GJHCLFJP_02374	CDS	1194				hypothetical protein
GJHCLFJP_02375	gene	1977				
GJHCLFJP_02375	CDS	1977				hypothetical protein
GJHCLFJP_02376	gene	771				
GJHCLFJP_02376	CDS	771				hypothetical protein
GJHCLFJP_02377	gene	480	ytkD			
GJHCLFJP_02377	CDS	480	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
GJHCLFJP_02378	gene	258				
GJHCLFJP_02378	CDS	258			COG0759	Putative membrane protein insertion efficiency factor
GJHCLFJP_02379	gene	1002	menC			
GJHCLFJP_02379	CDS	1002	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
GJHCLFJP_02380	gene	1479	menE_2			
GJHCLFJP_02380	CDS	1479	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
GJHCLFJP_02381	gene	483				
GJHCLFJP_02381	CDS	483				hypothetical protein
GJHCLFJP_02382	gene	615				
GJHCLFJP_02382	CDS	615				hypothetical protein
GJHCLFJP_02383	gene	996				
GJHCLFJP_02383	CDS	996				hypothetical protein
GJHCLFJP_02384	gene	627				
GJHCLFJP_02384	CDS	627				hypothetical protein
GJHCLFJP_02385	gene	345				
GJHCLFJP_02385	CDS	345				hypothetical protein
GJHCLFJP_02386	gene	552				
GJHCLFJP_02386	CDS	552				hypothetical protein
GJHCLFJP_02387	gene	642				
GJHCLFJP_02387	CDS	642				hypothetical protein
GJHCLFJP_02388	gene	186				
GJHCLFJP_02388	CDS	186				hypothetical protein
GJHCLFJP_02389	gene	177				
GJHCLFJP_02389	CDS	177				hypothetical protein
GJHCLFJP_02390	gene	384				
GJHCLFJP_02390	CDS	384				hypothetical protein
GJHCLFJP_02391	gene	144				
GJHCLFJP_02391	CDS	144				hypothetical protein
GJHCLFJP_02392	gene	378				
GJHCLFJP_02392	CDS	378				hypothetical protein
GJHCLFJP_02393	gene	4113				
GJHCLFJP_02393	CDS	4113				hypothetical protein
GJHCLFJP_02394	gene	963				
GJHCLFJP_02394	CDS	963				hypothetical protein
GJHCLFJP_02395	gene	669	queC			
GJHCLFJP_02395	CDS	669	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GJHCLFJP_02396	gene	420	queD			
GJHCLFJP_02396	CDS	420	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
GJHCLFJP_02397	gene	714	queE			
GJHCLFJP_02397	CDS	714	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
GJHCLFJP_02398	gene	585				
GJHCLFJP_02398	CDS	585				hypothetical protein
GJHCLFJP_02399	gene	441				
GJHCLFJP_02399	CDS	441				hypothetical protein
GJHCLFJP_02400	gene	474				
GJHCLFJP_02400	CDS	474				hypothetical protein
GJHCLFJP_02401	gene	687	saeR			
GJHCLFJP_02401	CDS	687	saeR			Response regulator SaeR
GJHCLFJP_02402	gene	1056	saeS			
GJHCLFJP_02402	CDS	1056	saeS	2.7.13.3	COG0642	Histidine protein kinase SaeS
GJHCLFJP_02403	gene	984	csbB			
GJHCLFJP_02403	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
GJHCLFJP_02404	gene	840				
GJHCLFJP_02404	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
GJHCLFJP_02405	gene	1350				
GJHCLFJP_02405	CDS	1350				hypothetical protein
GJHCLFJP_02406	gene	1182	nagA			
GJHCLFJP_02406	CDS	1182	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
GJHCLFJP_02407	gene	1959	fruA			
GJHCLFJP_02407	CDS	1959	fruA		COG1299	PTS system fructose-specific EIIABC component
GJHCLFJP_02408	gene	921	lacC_1			
GJHCLFJP_02408	CDS	921	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
GJHCLFJP_02409	gene	765	ydjF			
GJHCLFJP_02409	CDS	765	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
GJHCLFJP_02410	gene	483	ybaK			
GJHCLFJP_02410	CDS	483	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
GJHCLFJP_02411	gene	453				
GJHCLFJP_02411	CDS	453				hypothetical protein
GJHCLFJP_02412	gene	1167	tetA			
GJHCLFJP_02412	CDS	1167	tetA			Tetracycline resistance protein, class B
GJHCLFJP_02413	gene	423				
GJHCLFJP_02413	CDS	423				hypothetical protein
GJHCLFJP_02414	gene	354	crcB_1			
GJHCLFJP_02414	CDS	354	crcB_1		COG0239	Putative fluoride ion transporter CrcB
GJHCLFJP_02415	gene	366	crcB_2			
GJHCLFJP_02415	CDS	366	crcB_2			Putative fluoride ion transporter CrcB
GJHCLFJP_02416	gene	303				
GJHCLFJP_02416	CDS	303				hypothetical protein
GJHCLFJP_02417	gene	714	tal			
GJHCLFJP_02417	CDS	714	tal	2.2.1.2	COG0176	Transaldolase
GJHCLFJP_02418	gene	636				
GJHCLFJP_02418	CDS	636				hypothetical protein
GJHCLFJP_02419	gene	444				
GJHCLFJP_02419	CDS	444				hypothetical protein
GJHCLFJP_02420	gene	444				
GJHCLFJP_02420	CDS	444				hypothetical protein
GJHCLFJP_02421	gene	471	sigS			
GJHCLFJP_02421	CDS	471	sigS		COG1595	RNA polymerase sigma factor SigS
GJHCLFJP_02422	gene	225				
GJHCLFJP_02422	CDS	225				hypothetical protein
GJHCLFJP_02423	gene	855	atl_3			
GJHCLFJP_02423	CDS	855	atl_3		COG4193	Bifunctional autolysin
GJHCLFJP_02424	gene	396	arsC			
GJHCLFJP_02424	CDS	396	arsC	1.20.4.4		Arsenate reductase
GJHCLFJP_02425	gene	1293	arsB			
GJHCLFJP_02425	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
GJHCLFJP_02426	gene	315				
GJHCLFJP_02426	CDS	315				hypothetical protein
GJHCLFJP_02427	gene	1503				
GJHCLFJP_02427	CDS	1503				hypothetical protein
GJHCLFJP_02428	gene	1044	ribD			
GJHCLFJP_02428	CDS	1044	ribD		COG0117	Riboflavin biosynthesis protein RibD
GJHCLFJP_02429	gene	633	ribE			
GJHCLFJP_02429	CDS	633	ribE	2.5.1.9	COG0307	Riboflavin synthase
GJHCLFJP_02430	gene	1182	ribBA			
GJHCLFJP_02430	CDS	1182	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GJHCLFJP_02431	gene	465	ribH			
GJHCLFJP_02431	CDS	465	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
GJHCLFJP_02432	gene	933	putB			
GJHCLFJP_02432	CDS	933	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
GJHCLFJP_02433	gene	828	ytpA			
GJHCLFJP_02433	CDS	828	ytpA	3.1.1.-	COG2267	Phospholipase YtpA
GJHCLFJP_02434	gene	168				
GJHCLFJP_02434	CDS	168				hypothetical protein
GJHCLFJP_02435	gene	744	ugpQ			
GJHCLFJP_02435	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
GJHCLFJP_02436	gene	429				
GJHCLFJP_02436	CDS	429				hypothetical protein
GJHCLFJP_02437	gene	2007	mecA_2			
GJHCLFJP_02437	CDS	2007	mecA_2			PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
GJHCLFJP_02438	gene	1758	mecR1			
GJHCLFJP_02438	CDS	1758	mecR1			beta-lactam sensor/signal transducer MecR1
GJHCLFJP_02439	gene	204	mecI			
GJHCLFJP_02439	CDS	204	mecI			Methicillin resistance regulatory protein MecI
GJHCLFJP_02440	gene	1149	nagC			
GJHCLFJP_02440	CDS	1149	nagC		COG1940	N-acetylglucosamine repressor
GJHCLFJP_02441	gene	306	glpE_1			
GJHCLFJP_02441	CDS	306	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GJHCLFJP_02442	gene	939	gloB			
GJHCLFJP_02442	CDS	939	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
GJHCLFJP_02443	gene	1065	glpE_2			
GJHCLFJP_02443	CDS	1065	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GJHCLFJP_02444	gene	261				
GJHCLFJP_02444	CDS	261				hypothetical protein
GJHCLFJP_02445	gene	630				
GJHCLFJP_02445	CDS	630				hypothetical protein
GJHCLFJP_02446	gene	618				
GJHCLFJP_02446	CDS	618				hypothetical protein
GJHCLFJP_02447	gene	2415	cadA			
GJHCLFJP_02447	CDS	2415	cadA	3.6.3.3		Cadmium-transporting ATPase
GJHCLFJP_02448	gene	366	cadC			
GJHCLFJP_02448	CDS	366	cadC			Cadmium resistance transcriptional regulatory protein CadC
GJHCLFJP_02449	gene	594	trpG_2			
GJHCLFJP_02449	CDS	594	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
GJHCLFJP_02450	gene	1152	menF			
GJHCLFJP_02450	CDS	1152	menF	5.4.4.2		Isochorismate synthase MenF
GJHCLFJP_02451	gene	609				
GJHCLFJP_02451	CDS	609				hypothetical protein
GJHCLFJP_02452	gene	711	pxpB_2			
GJHCLFJP_02452	CDS	711	pxpB_2	3.5.2.9	COG2049	5-oxoprolinase subunit B
GJHCLFJP_02453	gene	1005	pxpC_2			
GJHCLFJP_02453	CDS	1005	pxpC_2	3.5.2.9	COG1984	5-oxoprolinase subunit C
GJHCLFJP_02454	gene	1941	ltaS			
GJHCLFJP_02454	CDS	1941	ltaS			Lipoteichoic acid synthase
GJHCLFJP_02455	gene	1878	ettA			
GJHCLFJP_02455	CDS	1878	ettA		COG0488	Energy-dependent translational throttle protein EttA
GJHCLFJP_02456	gene	1782	recQ_2			
GJHCLFJP_02456	CDS	1782	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
GJHCLFJP_02457	gene	978	btuD_4			
GJHCLFJP_02457	CDS	978	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GJHCLFJP_02458	gene	1515				
GJHCLFJP_02458	CDS	1515				hypothetical protein
GJHCLFJP_02459	gene	1059	hisC_3			
