locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHKPOLGJ_02104	CDS	3030	esaA		COG1511	Type VII secretion system accessory factor EsaA
EHKPOLGJ_02105	gene	294	esxA			
EHKPOLGJ_02105	CDS	294	esxA			Type VII secretion system extracellular protein A
EHKPOLGJ_02106	gene	903				
EHKPOLGJ_02106	CDS	903				hypothetical protein
EHKPOLGJ_02107	gene	1524				
EHKPOLGJ_02107	CDS	1524				hypothetical protein
EHKPOLGJ_02108	gene	1167				
EHKPOLGJ_02108	CDS	1167				hypothetical protein
EHKPOLGJ_02109	gene	921				
EHKPOLGJ_02109	CDS	921				hypothetical protein
EHKPOLGJ_02110	gene	660	lnrL_3			
EHKPOLGJ_02110	CDS	660	lnrL_3	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
EHKPOLGJ_02111	gene	948	lytM			
EHKPOLGJ_02111	CDS	948	lytM	3.4.24.75	COG0739	Glycyl-glycine endopeptidase LytM
EHKPOLGJ_02112	gene	993	yxeI			
EHKPOLGJ_02112	CDS	993	yxeI		COG3049	putative protein YxeI
EHKPOLGJ_02113	gene	1377	norB_4			
EHKPOLGJ_02113	CDS	1377	norB_4			Quinolone resistance protein NorB
EHKPOLGJ_02114	gene	393				
EHKPOLGJ_02114	CDS	393				hypothetical protein
EHKPOLGJ_02115	gene	999	degA			
EHKPOLGJ_02115	CDS	999	degA		COG1609	HTH-type transcriptional regulator DegA
EHKPOLGJ_02116	gene	882	glcU_2			
EHKPOLGJ_02116	CDS	882	glcU_2		COG4975	putative glucose uptake protein GlcU
EHKPOLGJ_02117	gene	405	rbsD			
EHKPOLGJ_02117	CDS	405	rbsD	5.4.99.62	COG1869	D-ribose pyranase
EHKPOLGJ_02118	gene	915	rbsK			
EHKPOLGJ_02118	CDS	915	rbsK	2.7.1.15		Ribokinase
EHKPOLGJ_02119	gene	762	COQ5			
EHKPOLGJ_02119	CDS	762	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EHKPOLGJ_02120	gene	1437	bglA			
EHKPOLGJ_02120	CDS	1437	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
EHKPOLGJ_02121	gene	792				
EHKPOLGJ_02121	CDS	792				hypothetical protein
EHKPOLGJ_02122	gene	705	yydK			
EHKPOLGJ_02122	CDS	705	yydK		COG2188	putative HTH-type transcriptional regulator YydK
EHKPOLGJ_02123	gene	2292				
EHKPOLGJ_02123	CDS	2292				hypothetical protein
EHKPOLGJ_02124	gene	702	lrgB			
EHKPOLGJ_02124	CDS	702	lrgB		COG1346	Antiholin-like protein LrgB
EHKPOLGJ_02125	gene	438	lrgA			
EHKPOLGJ_02125	CDS	438	lrgA		COG1380	Antiholin-like protein LrgA
EHKPOLGJ_02126	gene	741	lytR			
EHKPOLGJ_02126	CDS	741	lytR		COG3279	Sensory transduction protein LytR
EHKPOLGJ_02127	gene	1113	ypdA			
EHKPOLGJ_02127	CDS	1113	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
EHKPOLGJ_02128	gene	1266				
EHKPOLGJ_02128	CDS	1266				hypothetical protein
EHKPOLGJ_02129	gene	102				
EHKPOLGJ_02129	CDS	102				hypothetical protein
EHKPOLGJ_02130	gene	267				
EHKPOLGJ_02130	CDS	267				hypothetical protein
EHKPOLGJ_02131	gene	126				
EHKPOLGJ_02131	CDS	126				hypothetical protein
EHKPOLGJ_02132	gene	291				
EHKPOLGJ_02132	CDS	291				hypothetical protein
EHKPOLGJ_02133	gene	195				
EHKPOLGJ_02133	CDS	195				hypothetical protein
EHKPOLGJ_02134	gene	351				
EHKPOLGJ_02134	CDS	351				hypothetical protein
EHKPOLGJ_02135	gene	192				
EHKPOLGJ_02135	CDS	192				hypothetical protein
EHKPOLGJ_02136	gene	1026	ltaE			
EHKPOLGJ_02136	CDS	1026	ltaE	4.1.2.48		Low specificity L-threonine aldolase
EHKPOLGJ_02137	gene	198				
EHKPOLGJ_02137	CDS	198				hypothetical protein
EHKPOLGJ_02138	gene	1482	cls_2			
EHKPOLGJ_02138	CDS	1482	cls_2	2.7.8.-		Cardiolipin synthase
EHKPOLGJ_02139	gene	900	lnrL_4			
EHKPOLGJ_02139	CDS	900	lnrL_4	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
EHKPOLGJ_02140	gene	732				
EHKPOLGJ_02140	CDS	732				hypothetical protein
EHKPOLGJ_02141	gene	1092				
EHKPOLGJ_02141	CDS	1092				hypothetical protein
EHKPOLGJ_02142	gene	603	desR			
EHKPOLGJ_02142	CDS	603	desR		COG2197	Transcriptional regulatory protein DesR
EHKPOLGJ_02143	gene	189				
EHKPOLGJ_02143	CDS	189				hypothetical protein
EHKPOLGJ_02144	gene	534	nucH			
EHKPOLGJ_02144	CDS	534	nucH	3.1.31.1		Thermonuclease
EHKPOLGJ_02145	gene	855				
EHKPOLGJ_02145	CDS	855				hypothetical protein
EHKPOLGJ_02146	gene	585				
EHKPOLGJ_02146	CDS	585				hypothetical protein
EHKPOLGJ_02147	gene	1383	yclM			
EHKPOLGJ_02147	CDS	1383	yclM	2.7.2.4	COG0527	Aspartokinase 3
EHKPOLGJ_02148	gene	1281				
EHKPOLGJ_02148	CDS	1281				hypothetical protein
EHKPOLGJ_02149	gene	1062	thrC			
EHKPOLGJ_02149	CDS	1062	thrC	4.2.3.1	COG0498	Threonine synthase
EHKPOLGJ_02150	gene	915	thrB			
EHKPOLGJ_02150	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
EHKPOLGJ_02151	gene	804				
EHKPOLGJ_02151	CDS	804		3.1.3.-		Putative phosphatase
EHKPOLGJ_02152	gene	315				
EHKPOLGJ_02152	CDS	315				hypothetical protein
EHKPOLGJ_02153	gene	1455	lysP_2			
EHKPOLGJ_02153	CDS	1455	lysP_2		COG0833	Lysine-specific permease
EHKPOLGJ_02154	gene	1518	katA			
EHKPOLGJ_02154	CDS	1518	katA	1.11.1.6		Catalase
EHKPOLGJ_02155	gene	150	rpmG2_2			
EHKPOLGJ_02155	CDS	150	rpmG2_2			50S ribosomal protein L33 2
EHKPOLGJ_02156	gene	270	rpsN2			
EHKPOLGJ_02156	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
EHKPOLGJ_02157	gene	978	guaC			
EHKPOLGJ_02157	CDS	978	guaC	1.7.1.7		GMP reductase
EHKPOLGJ_02158	gene	864				
EHKPOLGJ_02158	CDS	864				hypothetical protein
EHKPOLGJ_02159	gene	102				
EHKPOLGJ_02159	CDS	102				hypothetical protein
EHKPOLGJ_02160	gene	624	lexA_3			
EHKPOLGJ_02160	CDS	624	lexA_3	3.4.21.88	COG1974	LexA repressor
EHKPOLGJ_02161	gene	237				
EHKPOLGJ_02161	CDS	237				hypothetical protein
EHKPOLGJ_02162	gene	240				
EHKPOLGJ_02162	CDS	240				hypothetical protein
EHKPOLGJ_02163	gene	1989	tkt			
EHKPOLGJ_02163	CDS	1989	tkt	2.2.1.1		Transketolase
EHKPOLGJ_02164	gene	288				
EHKPOLGJ_02164	CDS	288				hypothetical protein
EHKPOLGJ_02165	gene	468				
EHKPOLGJ_02165	CDS	468				hypothetical protein
EHKPOLGJ_02166	gene	1122	sbcD			
EHKPOLGJ_02166	CDS	1122	sbcD			Nuclease SbcCD subunit D
EHKPOLGJ_02167	gene	3030	sbcC			
EHKPOLGJ_02167	CDS	3030	sbcC			Nuclease SbcCD subunit C
EHKPOLGJ_02168	gene	363	mscL			
EHKPOLGJ_02168	CDS	363	mscL			Large-conductance mechanosensitive channel
EHKPOLGJ_02169	gene	1647	opuD_3			
EHKPOLGJ_02169	CDS	1647	opuD_3		COG1292	Glycine betaine transporter OpuD
EHKPOLGJ_02170	gene	1488	lysS			
EHKPOLGJ_02170	CDS	1488	lysS	6.1.1.6		Lysine--tRNA ligase
EHKPOLGJ_02171	gene	477	folK			
EHKPOLGJ_02171	CDS	477	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
EHKPOLGJ_02172	gene	366	folB			
EHKPOLGJ_02172	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
EHKPOLGJ_02173	gene	804	folP			
EHKPOLGJ_02173	CDS	804	folP	2.5.1.15	COG0294	Dihydropteroate synthase
EHKPOLGJ_02174	gene	933	cysK			
EHKPOLGJ_02174	CDS	933	cysK	2.5.1.47		Cysteine synthase
EHKPOLGJ_02175	gene	882	hslO			
EHKPOLGJ_02175	CDS	882	hslO			33 kDa chaperonin
EHKPOLGJ_02176	gene	2094	ftsH			
EHKPOLGJ_02176	CDS	2094	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
EHKPOLGJ_02177	gene	540	hpt			
EHKPOLGJ_02177	CDS	540	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
EHKPOLGJ_02178	gene	1296	tilS			
EHKPOLGJ_02178	CDS	1296	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
EHKPOLGJ_02179	gene	402	pnp_2			
EHKPOLGJ_02179	CDS	402	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EHKPOLGJ_02180	gene	393	divIC			
EHKPOLGJ_02180	CDS	393	divIC		COG2919	Cell division protein DivIC
EHKPOLGJ_02181	gene	264				
EHKPOLGJ_02181	CDS	264				hypothetical protein
EHKPOLGJ_02182	gene	1194				
EHKPOLGJ_02182	CDS	1194				hypothetical protein
EHKPOLGJ_02183	gene	1527				
EHKPOLGJ_02183	CDS	1527				hypothetical protein
EHKPOLGJ_02184	gene	3507	mfd			
EHKPOLGJ_02184	CDS	3507	mfd	3.6.4.-		Transcription-repair-coupling factor
EHKPOLGJ_02185	gene	573	pth			
EHKPOLGJ_02185	CDS	573	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
EHKPOLGJ_02186	gene	654	rplY			
EHKPOLGJ_02186	CDS	654	rplY			50S ribosomal protein L25
EHKPOLGJ_02187	gene	966	prs			
EHKPOLGJ_02187	CDS	966	prs	2.7.6.1		Ribose-phosphate pyrophosphokinase
EHKPOLGJ_02188	gene	1353	glmU			
EHKPOLGJ_02188	CDS	1353	glmU			Bifunctional protein GlmU
EHKPOLGJ_02189	gene	303	spoVG			
EHKPOLGJ_02189	CDS	303	spoVG			Putative septation protein SpoVG
EHKPOLGJ_02190	gene	381	yabJ			
EHKPOLGJ_02190	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
EHKPOLGJ_02191	gene	825	purR			
EHKPOLGJ_02191	CDS	825	purR		COG0503	Pur operon repressor
EHKPOLGJ_02192	gene	849	ispE			
EHKPOLGJ_02192	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
EHKPOLGJ_02193	gene	264	veg			
EHKPOLGJ_02193	CDS	264	veg		COG4466	Protein Veg
EHKPOLGJ_02194	gene	912	rsmA			
EHKPOLGJ_02194	CDS	912	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
EHKPOLGJ_02195	gene	537	rnmV_2			
EHKPOLGJ_02195	CDS	537	rnmV_2	3.1.26.8	COG1658	Ribonuclease M5
EHKPOLGJ_02196	gene	774	dtd3			
EHKPOLGJ_02196	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
EHKPOLGJ_02197	gene	1974	metG			
EHKPOLGJ_02197	CDS	1974	metG	6.1.1.10		Methionine--tRNA ligase
EHKPOLGJ_02198	gene	840	rsmI			
EHKPOLGJ_02198	CDS	840	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EHKPOLGJ_02199	gene	249				
EHKPOLGJ_02199	CDS	249				hypothetical protein
EHKPOLGJ_02200	gene	726	yfiC			
EHKPOLGJ_02200	CDS	726	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
EHKPOLGJ_02201	gene	348	yabA			
EHKPOLGJ_02201	CDS	348	yabA		COG4467	Initiation-control protein YabA
EHKPOLGJ_02202	gene	804				
EHKPOLGJ_02202	CDS	804				hypothetical protein
EHKPOLGJ_02203	gene	927				
EHKPOLGJ_02203	CDS	927				hypothetical protein
EHKPOLGJ_02204	gene	330	darA			
EHKPOLGJ_02204	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
EHKPOLGJ_02205	gene	618	tmk			
EHKPOLGJ_02205	CDS	618	tmk	2.7.4.9		Thymidylate kinase
EHKPOLGJ_02206	gene	1338	speA			
EHKPOLGJ_02206	CDS	1338	speA	4.1.1.19	COG1982	Arginine decarboxylase
EHKPOLGJ_02207	gene	75				
EHKPOLGJ_02207	tRNA	75				tRNA-Gln(ttg)
EHKPOLGJ_02208	gene	74				
EHKPOLGJ_02208	tRNA	74				tRNA-Lys(ttt)
EHKPOLGJ_02209	gene	909	arg			
EHKPOLGJ_02209	CDS	909	arg	3.5.3.1		Arginase
EHKPOLGJ_02210	gene	810	cdaA			
EHKPOLGJ_02210	CDS	810	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
EHKPOLGJ_02211	gene	933	cdaR			
EHKPOLGJ_02211	CDS	933	cdaR		COG4856	CdaA regulatory protein CdaR
EHKPOLGJ_02212	gene	1356	glmM			
EHKPOLGJ_02212	CDS	1356	glmM	5.4.2.10		Phosphoglucosamine mutase
EHKPOLGJ_02213	gene	7317				
EHKPOLGJ_02213	CDS	7317				hypothetical protein
EHKPOLGJ_02214	gene	1107	mtlD			
EHKPOLGJ_02214	CDS	1107	mtlD	1.1.1.17		Mannitol-1-phosphate 5-dehydrogenase
EHKPOLGJ_02215	gene	435	mtlF			
EHKPOLGJ_02215	CDS	435	mtlF		COG4668	Mannitol-specific phosphotransferase enzyme IIA component
EHKPOLGJ_02216	gene	2133				
EHKPOLGJ_02216	CDS	2133				hypothetical protein
EHKPOLGJ_02217	gene	1539	mtlA			
EHKPOLGJ_02217	CDS	1539	mtlA			PTS system mannitol-specific EIICB component
EHKPOLGJ_02218	gene	1806	glmS			
EHKPOLGJ_02218	CDS	1806	glmS	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EHKPOLGJ_02219	gene	783	ylmA			
EHKPOLGJ_02219	CDS	783	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
EHKPOLGJ_02220	gene	858	ywpJ			
EHKPOLGJ_02220	CDS	858	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
EHKPOLGJ_02221	gene	123				
EHKPOLGJ_02221	CDS	123				hypothetical protein
EHKPOLGJ_02222	gene	1092				
EHKPOLGJ_02222	CDS	1092				hypothetical protein
EHKPOLGJ_02223	gene	981	czcD_2			
EHKPOLGJ_02223	CDS	981	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
EHKPOLGJ_02224	gene	321	czrA			
EHKPOLGJ_02224	CDS	321	czrA		COG0640	HTH-type transcriptional repressor CzrA
EHKPOLGJ_02225	gene	666	yhfK			
EHKPOLGJ_02225	CDS	666	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
EHKPOLGJ_02226	gene	939	gmuF			
EHKPOLGJ_02226	CDS	939	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
EHKPOLGJ_02227	gene	231				
EHKPOLGJ_02227	CDS	231				hypothetical protein
EHKPOLGJ_02228	gene	1374				
EHKPOLGJ_02228	CDS	1374				hypothetical protein
EHKPOLGJ_02229	gene	414				
EHKPOLGJ_02229	CDS	414				hypothetical protein
EHKPOLGJ_02230	gene	444	dps			
EHKPOLGJ_02230	CDS	444	dps		COG0783	General stress protein 20U
EHKPOLGJ_02231	gene	711	deoD1			
EHKPOLGJ_02231	CDS	711	deoD1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type 1
EHKPOLGJ_02232	gene	1062				
EHKPOLGJ_02232	CDS	1062				hypothetical protein
EHKPOLGJ_02233	gene	1458	mltF			
EHKPOLGJ_02233	CDS	1458	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
EHKPOLGJ_02234	gene	729	tcyC_2			
EHKPOLGJ_02234	CDS	729	tcyC_2	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
EHKPOLGJ_02235	gene	1128	queG			
EHKPOLGJ_02235	CDS	1128	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
EHKPOLGJ_02236	gene	471	trmL			
EHKPOLGJ_02236	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
EHKPOLGJ_02237	gene	600	nagB_2			
EHKPOLGJ_02237	CDS	600	nagB_2	3.5.99.6		Glucosamine-6-phosphate deaminase
EHKPOLGJ_02238	gene	153				
EHKPOLGJ_02238	CDS	153				hypothetical protein
EHKPOLGJ_02239	gene	396				
EHKPOLGJ_02239	CDS	396				hypothetical protein
EHKPOLGJ_02240	gene	1386	fumC			
EHKPOLGJ_02240	CDS	1386	fumC	4.2.1.2		Fumarate hydratase class II
EHKPOLGJ_02241	gene	822	rluD_2			
EHKPOLGJ_02241	CDS	822	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EHKPOLGJ_02242	gene	1113				
EHKPOLGJ_02242	CDS	1113				hypothetical protein
EHKPOLGJ_02243	gene	624	liaR			
EHKPOLGJ_02243	CDS	624	liaR		COG2197	Transcriptional regulatory protein LiaR
EHKPOLGJ_02244	gene	465				
EHKPOLGJ_02244	CDS	465				hypothetical protein
EHKPOLGJ_02245	gene	1125				
EHKPOLGJ_02245	CDS	1125				hypothetical protein
EHKPOLGJ_02246	gene	345				
EHKPOLGJ_02246	CDS	345				hypothetical protein
EHKPOLGJ_02247	gene	1197	cpdA_2			
EHKPOLGJ_02247	CDS	1197	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
EHKPOLGJ_02248	gene	2937				
EHKPOLGJ_02248	CDS	2937				hypothetical protein
EHKPOLGJ_02249	gene	942	yhaM			
EHKPOLGJ_02249	CDS	942	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
EHKPOLGJ_02250	gene	963	prsA			
EHKPOLGJ_02250	CDS	963	prsA	5.2.1.8		Foldase protein PrsA
EHKPOLGJ_02251	gene	558				
EHKPOLGJ_02251	CDS	558				hypothetical protein
EHKPOLGJ_02252	gene	366				
EHKPOLGJ_02252	CDS	366				hypothetical protein
EHKPOLGJ_02253	gene	423	hit			
EHKPOLGJ_02253	CDS	423	hit		COG0537	Protein hit
EHKPOLGJ_02254	gene	741	ecsA			
EHKPOLGJ_02254	CDS	741	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
EHKPOLGJ_02255	gene	1224				
EHKPOLGJ_02255	CDS	1224				hypothetical protein
EHKPOLGJ_02256	gene	504	traP			
EHKPOLGJ_02256	CDS	504	traP			Signal transduction protein TRAP
EHKPOLGJ_02257	gene	1038	hemE			
EHKPOLGJ_02257	CDS	1038	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
EHKPOLGJ_02258	gene	924	hemH			
EHKPOLGJ_02258	CDS	924	hemH	4.99.1.1		Ferrochelatase
EHKPOLGJ_02259	gene	1401	hemY			
EHKPOLGJ_02259	CDS	1401	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
EHKPOLGJ_02260	gene	555	ydeN			
EHKPOLGJ_02260	CDS	555	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
EHKPOLGJ_02261	gene	74				
EHKPOLGJ_02261	tRNA	74				tRNA-Met(cat)
EHKPOLGJ_02262	gene	76				
EHKPOLGJ_02262	tRNA	76				tRNA-Asp(gtc)
EHKPOLGJ_02263	gene	75				
EHKPOLGJ_02263	tRNA	75				tRNA-Phe(gaa)
EHKPOLGJ_02264	gene	798	catE_1			
EHKPOLGJ_02264	CDS	798	catE_1	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
EHKPOLGJ_02265	gene	2754	ileS			
EHKPOLGJ_02265	CDS	2754	ileS	6.1.1.5		Isoleucine--tRNA ligase
EHKPOLGJ_02266	gene	618				
EHKPOLGJ_02266	CDS	618				hypothetical protein
EHKPOLGJ_02267	gene	807				
EHKPOLGJ_02267	CDS	807				hypothetical protein
EHKPOLGJ_02268	gene	291				
EHKPOLGJ_02268	CDS	291				hypothetical protein
EHKPOLGJ_02269	gene	564	sepF			
EHKPOLGJ_02269	CDS	564	sepF			Cell division protein SepF
EHKPOLGJ_02270	gene	669	yggS			
EHKPOLGJ_02270	CDS	669	yggS		COG0325	Pyridoxal phosphate homeostasis protein
EHKPOLGJ_02271	gene	792				
EHKPOLGJ_02271	CDS	792		1.10.3.-	COG1496	Polyphenol oxidase
EHKPOLGJ_02272	gene	1173	ftsZ			
EHKPOLGJ_02272	CDS	1173	ftsZ		COG0206	Cell division protein FtsZ
EHKPOLGJ_02273	gene	1407	ftsA			
EHKPOLGJ_02273	CDS	1407	ftsA			Cell division protein FtsA
EHKPOLGJ_02274	gene	1320	divIB			
EHKPOLGJ_02274	CDS	1320	divIB			Cell division protein DivIB
EHKPOLGJ_02275	gene	1350	murD			
EHKPOLGJ_02275	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
EHKPOLGJ_02276	gene	966	mraY			
EHKPOLGJ_02276	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
EHKPOLGJ_02277	gene	2235	pbpB			
EHKPOLGJ_02277	CDS	2235	pbpB		COG0768	Penicillin-binding protein 2B
EHKPOLGJ_02278	gene	402	ftsL			
EHKPOLGJ_02278	CDS	402	ftsL			Cell division protein FtsL
EHKPOLGJ_02279	gene	936	rsmH			
EHKPOLGJ_02279	CDS	936	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
EHKPOLGJ_02280	gene	432	mraZ			
EHKPOLGJ_02280	CDS	432	mraZ			Transcriptional regulator MraZ
EHKPOLGJ_02281	gene	1614	bshC			
EHKPOLGJ_02281	CDS	1614	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
EHKPOLGJ_02282	gene	441				
EHKPOLGJ_02282	CDS	441		2.3.1.-		putative N-acetyltransferase
EHKPOLGJ_02283	gene	687	yfnB			
EHKPOLGJ_02283	CDS	687	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
EHKPOLGJ_02284	gene	135				
EHKPOLGJ_02284	CDS	135				Antibacterial protein 3
EHKPOLGJ_02285	gene	135				
EHKPOLGJ_02285	CDS	135				Antibacterial protein 3
EHKPOLGJ_02286	gene	76				
EHKPOLGJ_02286	tRNA	76				tRNA-Arg(tct)
EHKPOLGJ_02287	gene	189				
EHKPOLGJ_02287	CDS	189				hypothetical protein
EHKPOLGJ_02288	gene	948				
EHKPOLGJ_02288	CDS	948				hypothetical protein
EHKPOLGJ_02289	gene	228				
EHKPOLGJ_02289	CDS	228				hypothetical protein
EHKPOLGJ_02290	gene	1557				
EHKPOLGJ_02290	CDS	1557				hypothetical protein
EHKPOLGJ_02291	gene	936	arcC1			
EHKPOLGJ_02291	CDS	936	arcC1	2.7.2.2		Carbamate kinase 1
EHKPOLGJ_02292	gene	1002	argF			
EHKPOLGJ_02292	CDS	1002	argF	2.1.3.3		Ornithine carbamoyltransferase
EHKPOLGJ_02293	gene	726				
EHKPOLGJ_02293	CDS	726				Superantigen-like protein 13
EHKPOLGJ_02294	gene	726				
EHKPOLGJ_02294	CDS	726				Superantigen-like protein 13
EHKPOLGJ_02295	gene	717				
EHKPOLGJ_02295	CDS	717				Superantigen-like protein 13
EHKPOLGJ_02296	gene	834	yvgN			
EHKPOLGJ_02296	CDS	834	yvgN	1.1.1.-	COG0656	Glyoxal reductase
EHKPOLGJ_02297	gene	909				
EHKPOLGJ_02297	CDS	909				hypothetical protein
EHKPOLGJ_02298	gene	1194	metK			
EHKPOLGJ_02298	CDS	1194	metK	2.5.1.6		S-adenosylmethionine synthase
EHKPOLGJ_02299	gene	1593	pckA			
EHKPOLGJ_02299	CDS	1593	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
EHKPOLGJ_02300	gene	771				
EHKPOLGJ_02300	CDS	771				hypothetical protein
EHKPOLGJ_02301	gene	480	ytkD			
EHKPOLGJ_02301	CDS	480	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
EHKPOLGJ_02302	gene	258				
EHKPOLGJ_02302	CDS	258			COG0759	Putative membrane protein insertion efficiency factor
EHKPOLGJ_02303	gene	1002	menC			
EHKPOLGJ_02303	CDS	1002	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
EHKPOLGJ_02304	gene	1479	menE_2			
EHKPOLGJ_02304	CDS	1479	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
EHKPOLGJ_02305	gene	483				
EHKPOLGJ_02305	CDS	483				hypothetical protein
EHKPOLGJ_02306	gene	222	yokF			
EHKPOLGJ_02306	CDS	222	yokF	3.1.-.-	COG1525	SPbeta prophage-derived endonuclease YokF
EHKPOLGJ_02307	gene	996				
EHKPOLGJ_02307	CDS	996				hypothetical protein
EHKPOLGJ_02308	gene	627				
EHKPOLGJ_02308	CDS	627				hypothetical protein
EHKPOLGJ_02309	gene	342				
EHKPOLGJ_02309	CDS	342				hypothetical protein
EHKPOLGJ_02310	gene	573				
EHKPOLGJ_02310	CDS	573				hypothetical protein
EHKPOLGJ_02311	gene	570				
EHKPOLGJ_02311	CDS	570				hypothetical protein
EHKPOLGJ_02312	gene	177				
EHKPOLGJ_02312	CDS	177				hypothetical protein
EHKPOLGJ_02313	gene	384				
EHKPOLGJ_02313	CDS	384				hypothetical protein
EHKPOLGJ_02314	gene	105				
EHKPOLGJ_02314	CDS	105				hypothetical protein
EHKPOLGJ_02315	gene	378				
EHKPOLGJ_02315	CDS	378				hypothetical protein
EHKPOLGJ_02316	gene	441				
EHKPOLGJ_02316	CDS	441				hypothetical protein
EHKPOLGJ_02317	gene	1614				
EHKPOLGJ_02317	CDS	1614				hypothetical protein
EHKPOLGJ_02318	gene	300				
EHKPOLGJ_02318	CDS	300				hypothetical protein
EHKPOLGJ_02319	gene	1182				
EHKPOLGJ_02319	CDS	1182				hypothetical protein
EHKPOLGJ_02320	gene	855				
EHKPOLGJ_02320	CDS	855				hypothetical protein
EHKPOLGJ_02321	gene	471				
EHKPOLGJ_02321	CDS	471				hypothetical protein
EHKPOLGJ_02322	gene	282				
EHKPOLGJ_02322	CDS	282				IS3 family transposase ISEfa8
EHKPOLGJ_02323	gene	807				
EHKPOLGJ_02323	CDS	807				IS3 family transposase ISClsp1
EHKPOLGJ_02324	gene	576				
EHKPOLGJ_02324	CDS	576				hypothetical protein
EHKPOLGJ_02325	gene	777	entG			
EHKPOLGJ_02325	CDS	777	entG			Enterotoxin type G
EHKPOLGJ_02326	gene	756	entA_3			
EHKPOLGJ_02326	CDS	756	entA_3			Enterotoxin type A
EHKPOLGJ_02327	gene	771	entC3			
EHKPOLGJ_02327	CDS	771	entC3			Enterotoxin type C-3
EHKPOLGJ_02328	gene	729				
EHKPOLGJ_02328	CDS	729				hypothetical protein
EHKPOLGJ_02329	gene	720				
EHKPOLGJ_02329	CDS	720				hypothetical protein
EHKPOLGJ_02330	gene	765	entD			
EHKPOLGJ_02330	CDS	765	entD			Enterotoxin type D
EHKPOLGJ_02331	gene	89				
EHKPOLGJ_02331	tRNA	89				tRNA-Ser(gga)
EHKPOLGJ_02332	gene	75				
EHKPOLGJ_02332	tRNA	75				tRNA-Asn(gtt)
EHKPOLGJ_02333	gene	91				
